drug_id,protein_id,affinity
19694,1000,5.431798275933005
30598,2056,4.942714355581785
25914,1778,4.511590311096802
30594,2056,4.6020599913279625
17388,358,5.816160962943579
2468,515,6.08196966321512
13505,868,10.275724130399212
26895,1835,4.06847127852401
26895,1834,4.872219030854552
32092,1933,5.464705879957229
25050,1445,8.920818753952375
25004,1445,8.10790539730952
25006,1445,8.229147988357855
19362,1445,7.958607314841775
19362,1263,9.397940008672037
25022,1445,8.920818753952375
25020,1445,8.769551078621726
24994,1445,6.600326278518962
25002,1445,7.886056647693163
25041,1445,7.6777807052660805
25042,1445,8.200659450546418
25021,1445,8.795880017344075
25033,1445,9.739928612014925
25012,1445,8.356547323513812
19877,1316,7.333780770042197
19877,1445,6.809668301829708
24992,1445,6.440093374963888
25043,1445,8.267606240177031
10567,779,9.721246399047171
10565,779,9.3767507096021
10566,779,9.136677139879543
31588,886,12.698970004336019
12501,850,5.811071516239147
12501,52,5.938170692705301
31956,1037,3.318758762624413
28314,1565,5.0145656914541625
12504,850,5.6117211365403605
12504,52,5.181246409502283
12505,850,6.035269078946371
12505,52,5.053547734986927
12498,850,5.810790510417694
12498,52,6.127843727251707
12500,850,4.304781081094849
12502,850,5.164119268182605
12502,52,4.897634908661472
12499,850,5.557520230935552
12499,52,4.752026733638194
12503,850,5.097181531917746
15102,382,6.419075024324381
15102,115,6.4723700991286615
31950,1037,2.958607314841775
30712,1013,6.468521082957745
33875,817,6.920818753952375
29686,1464,6.2020403562628035
12712,857,4.031517051446065
21126,382,4.801342913045577
21126,557,5.853871964321762
20418,104,7.431798275933005
23379,1606,8.154901959985743
23379,1351,7.119186407719209
32415,132,8.013228265733755
28253,52,8.744727494896694
28253,186,8.585026652029182
7095,796,7.0
7011,796,8.259637310505756
7012,796,7.0
28251,52,9.568636235841012
28251,186,8.119186407719209
28254,52,6.4089353929735005
28254,186,5.920818753952375
28252,52,9.259637310505756
28252,186,8.167491087293763
2425,503,5.455931955649724
334,351,5.0
334,350,5.0
334,1131,5.0
334,1213,5.0
334,235,5.0
334,160,5.0
334,292,5.721246399047171
334,51,5.0
334,319,5.0
334,820,5.0
334,114,5.0
334,175,5.0
334,1212,5.0
334,136,5.0
334,241,5.0
334,242,5.6020599913279625
334,252,5.0
334,243,5.0
334,1170,5.0
334,297,5.0
334,446,7.401084153335549
334,208,5.886056647693163
334,217,5.0
334,1205,5.0
334,854,5.0
334,1190,5.356547323513812
334,178,5.0
334,246,5.0
334,1124,5.0
334,1182,6.036212172654444
334,1101,6.200659450546418
334,274,5.0
334,1132,5.0
334,223,5.0
334,271,5.0
334,131,6.1837713539076375
334,448,5.789180902605092
334,76,5.0
334,74,5.0
334,181,5.479303657420887
334,1172,5.0
334,182,5.0
334,289,5.4089353929735005
334,348,5.0
334,1136,5.0
334,192,5.0
334,898,5.0
334,180,6.026872146400302
334,310,5.0
334,428,6.093209505715905
334,381,5.0
334,65,5.853871964321762
334,92,5.0
334,305,5.0
334,329,5.0
334,278,5.0
334,280,5.0
334,219,5.173393743112328
334,1194,5.4281803823627275
334,281,5.0
334,445,5.0
334,1126,5.0
334,216,5.0
334,1140,5.0
334,355,6.0
334,237,5.0
334,333,5.096910013008056
334,206,5.0
334,230,5.360623199523586
334,1183,5.769551078621726
334,194,6.013228265733755
334,347,5.0
334,311,5.0
334,1192,5.0
334,334,5.0
334,341,5.0
334,255,5.0
334,240,5.0
334,1166,5.0
334,69,5.198970004336019
334,1168,5.0
334,202,5.0
334,1145,5.0
334,94,5.0
334,89,5.619788758288394
334,1104,5.619788758288394
334,345,5.0
334,850,6.366531544420414
334,1174,5.0
334,1164,5.6020599913279625
334,1202,5.0
334,1129,5.638272163982407
334,275,5.0
334,172,5.0
334,1147,5.0
334,324,5.0
334,197,5.0
334,1102,5.0
334,283,5.0
334,166,5.0
334,199,5.0
334,64,5.5982370902291425
334,138,5.0
334,270,5.0
334,294,5.0
334,141,5.0
334,117,5.0
334,73,5.0
334,75,5.0
334,282,5.0
334,344,5.0
334,119,5.0
334,312,5.0
334,134,5.0
334,253,5.0
334,1123,5.309803919971486
334,1193,5.0
334,163,5.0
334,154,5.0
334,1204,5.0
334,545,5.0
334,1196,5.0
334,215,5.178273661756906
334,308,5.0
334,227,5.276677275334369
334,1163,5.136677139879544
334,29,5.0
334,1200,5.0
334,1134,5.0
334,1184,5.0
334,177,5.0
334,171,5.650514997831991
334,170,5.455931955649724
334,93,5.328788659588897
334,1125,5.0
334,165,5.0
334,173,5.0
334,130,5.0
334,214,5.0
334,1133,5.0
334,269,5.0
334,268,5.0
334,125,5.0
334,285,5.0
334,1139,5.0
334,1154,5.0
334,231,5.4685210829577455
334,232,5.0
334,221,5.2158991379665025
334,1121,5.0
334,250,5.0
334,325,5.0
334,124,5.0
334,261,5.0
334,1156,5.0
334,328,5.0
334,326,5.0
334,195,5.0
334,337,5.0
334,327,5.0
334,298,5.0
334,63,5.920818753952375
334,1207,5.0
334,259,5.0
334,151,6.471525646956462
334,222,5.657577319177793
334,152,6.275724130399211
334,1209,5.0
334,149,5.958607314841775
334,150,5.0
334,1144,6.050609993355087
334,133,5.0774509799928715
334,72,5.0
334,71,5.0
334,1137,5.886056647693163
334,1128,5.0
334,272,5.0
334,1224,5.0
334,183,5.0
334,184,5.0
334,1103,6.080645446427213
334,143,5.0
334,187,5.7447274948966935
334,321,5.0
334,1127,5.0
334,238,5.0
334,1153,5.0
334,145,6.721246399047171
334,429,5.2158991379665025
334,129,5.0
334,203,5.0
334,336,5.0
334,155,6.2441251443275085
334,120,5.5043869621537524
334,86,6.102372908709558
334,85,5.0
334,1165,5.0
334,158,6.654947189572098
334,218,5.0
334,318,5.0
334,213,6.0464880697511
334,127,5.7447274948966935
334,856,5.0
334,1057,5.0
334,296,5.210108201691595
334,239,5.100329725273209
334,121,5.554419698729825
334,193,5.0
334,1203,5.0
334,196,5.0
334,1167,5.0
334,251,5.840208549604008
334,200,5.0
334,254,5.8767959391884546
334,211,5.0
334,228,6.638272163982407
334,191,5.0
334,352,5.0
334,229,5.0
334,157,3.721246399047171
334,62,6.721246399047171
334,144,6.53848981059745
334,303,5.0
334,161,5.0
334,786,5.0
334,146,6.167491087293764
334,1198,5.0
334,287,5.0
334,162,5.0
334,766,5.0
334,315,5.0
334,313,5.0
334,220,6.200659450546418
334,1148,5.0
334,139,5.0
334,354,5.0
334,314,5.0
334,1171,5.886056647693163
334,819,7.017728766960431
334,288,5.0
334,340,5.0
334,295,5.0
334,210,6.222422351290389
334,201,5.0
334,855,5.0
334,188,5.0
334,118,5.0
334,1151,5.0
334,1160,5.0
334,1146,5.0
334,1211,5.0
334,99,6.301029995663981
334,96,6.103959310962163
334,97,6.455931955649724
334,98,6.886056647693163
334,1157,5.0
334,1176,5.0
334,346,5.0
334,257,5.0
334,168,5.0
334,267,5.0
334,1201,5.0
334,1105,5.0
334,1152,5.0
334,486,5.206596252762798
334,785,5.0
334,1199,5.0
334,338,5.0
334,349,5.0
334,273,5.0
334,1197,5.0
334,1150,5.0
334,1208,5.0
334,306,5.0
334,1210,5.0
334,167,5.0
334,132,5.0
334,304,5.0
334,1191,5.0
334,100,5.6777807052660805
334,142,5.122062572163754
334,260,5.0
334,825,5.508638306165727
334,427,5.0
334,1181,5.958607314841775
334,262,5.0
334,1223,6.638272163982407
334,126,5.0
334,379,5.400473784048384
334,179,5.574370825640463
334,78,5.0
334,378,5.0
334,1179,5.0
334,148,5.0
334,128,5.853871964321762
334,302,5.0
334,1141,5.0
334,88,9.070581074285707
334,52,8.945676618824576
334,176,6.013228265733755
334,159,5.0
334,1177,5.0
334,1159,5.0
334,503,5.031517051446065
334,330,5.0
334,301,5.5376020021010435
334,169,5.008864383480216
334,234,5.0
334,1138,5.0
334,207,5.0
334,205,5.0
334,263,5.0
334,1122,5.080921907623926
334,248,5.0
334,342,5.0
334,103,5.365636671002686
334,1130,5.0
334,339,5.0
334,332,5.0
334,1175,5.0
334,1162,5.0
334,343,5.0
334,135,7.42842181773233
334,236,5.0
334,290,5.0
334,233,5.0
334,244,5.0
334,225,5.0
334,256,5.0
334,245,5.0
334,247,5.0
334,209,5.0
334,198,5.0
334,190,5.183265772210207
334,1158,5.0
334,186,8.290620149316654
334,101,5.698970004336019
334,309,5.0
334,204,5.0
334,27,5.0
334,320,5.0
334,1142,5.0
334,58,5.0
334,258,5.01343607320015
334,189,5.0
334,264,5.0
334,164,5.0
334,322,5.0
334,317,5.0
334,156,5.0
334,1178,7.6020599913279625
334,279,5.0
334,226,5.0
334,66,6.221848749616356
334,266,5.0
334,784,5.0
334,140,5.0
334,1149,5.0
334,353,5.0
334,174,5.073949583205452
334,550,5.0
334,1169,6.017728766960431
334,265,5.0
334,1206,5.920818753952375
334,276,5.0
334,286,5.0
334,331,5.0
334,1173,5.0
334,299,5.0
334,1135,5.0
334,277,5.0
334,300,5.0
334,307,5.0
334,249,5.0
334,70,5.0
334,323,5.0
334,1195,5.0
334,335,5.0
334,291,5.0
334,1155,5.0
334,91,6.105209643917787
334,212,5.0
334,284,5.292513326014591
334,123,5.598626672448025
334,153,5.0
334,122,6.161150909262744
334,185,5.240415466349057
334,95,5.356547323513812
334,316,5.0
334,137,6.070581074285708
334,293,5.6020599913279625
334,147,5.0
13678,869,8.43297363384094
12044,848,10.0
11911,40,7.455931955649724
24856,952,4.659992382003327
1721,424,3.3010299956639813
26741,1087,6.219682687859849
26741,1528,6.349692476868063
26746,1087,6.170053304058364
26746,1528,6.0
26321,411,5.320572103387881
26323,411,5.130768280269024
18709,946,5.221848749616356
18709,949,5.154901959985743
18709,116,5.376750709602099
18709,945,4.522878745280337
18709,947,5.0
18221,946,7.142667503568732
18221,949,7.585026652029182
18221,945,8.301029995663981
28381,1970,6.481486060122113
27983,1529,3.9546770212133424
22281,1529,3.9546770212133424
27658,1750,7.173925197299173
27982,1529,5.526663804270183
26056,1418,7.2441251443275085
19418,1266,6.0
18710,946,6.0
18710,949,5.698970004336019
18710,116,5.6777807052660805
18710,945,4.522878745280337
18710,947,5.853871964321762
19707,949,6.1904402853647325
19707,116,7.494850021680094
17531,946,7.443697499232712
17531,949,7.585026652029182
17531,945,8.301029995663981
29923,437,6.4723700991286615
17779,980,7.318758762624412
17779,982,6.650004100737144
17781,980,8.0
17781,982,7.899974269892137
34655,2173,5.480172006224281
28421,892,5.492144128304169
34656,2173,5.546681659952962
28175,839,7.619788758288394
28958,1755,4.301029995663981
17780,980,7.080921907623926
17780,982,7.320027305722581
17659,980,8.259637310505756
17659,982,7.519993057042849
17654,980,6.82102305270683
17654,982,7.680061560019691
20830,941,7.431798275933005
33470,1799,4.3325470471100465
34612,1107,4.4258298024908616
34611,1107,4.346038148194059
30542,1755,5.141462802430361
27424,1755,-0.5430742350335321
27424,1888,5.73754891026957
30544,1755,0.4260845595784493
27881,114,7.6777807052660805
27881,428,5.0
27881,294,6.214670164989233
27881,227,8.130768280269024
27881,228,6.853871964321762
27881,295,7.853871964321762
27881,188,5.0
27881,52,5.251811972993799
33466,1799,5.107905397309519
31411,429,6.243011856880016
33952,2291,3.9010103605988227
33941,2291,4.060980223551334
33963,2291,4.191789027075778
33522,2268,8.920818753952375
33522,1761,8.075720713938118
32669,1107,4.755722879198157
32669,1083,4.947344526960473
32670,1107,4.978397283971757
32670,1083,3.1241403690347265
19209,1232,6.154901959985743
19208,1232,6.522878745280337
13640,781,7.721246399047171
13640,391,7.859465357710056
3328,782,8.769551078621726
3328,781,8.795880017344075
3328,391,8.522878745280337
3329,782,9.045757490560675
3329,781,8.920818753952375
3329,391,8.602059991327963
3332,782,8.387216143280265
3332,781,8.481486060122112
3332,391,8.356547323513812
3330,782,9.154901959985743
3330,781,9.154901959985743
3330,391,8.853871964321762
3331,782,9.221848749616356
3331,781,9.221848749616356
3331,391,8.795880017344075
3389,782,8.086186147616283
3389,781,8.130768280269024
3389,391,7.863279432843593
3341,782,9.397940008672037
3341,781,9.301029995663981
3341,391,9.045757490560675
3350,782,9.397940008672037
3350,781,9.301029995663981
3350,391,9.0
3385,782,8.721246399047171
3385,781,8.795880017344075
3385,391,8.468521082957745
3387,782,8.494850021680094
3387,781,8.431798275933005
3387,391,8.244125144327509
3391,782,8.301029995663981
3391,781,8.356547323513812
3391,391,8.060480747381382
3386,782,8.468521082957745
3386,781,8.522878745280337
3386,391,8.200659450546418
3390,782,8.42021640338319
3390,781,8.55284196865778
3390,391,8.154901959985743
3326,782,9.221848749616356
3326,781,8.958607314841775
3326,391,8.853871964321762
3325,782,9.301029995663981
3325,781,9.096910013008056
3325,391,8.823908740944319
3324,782,9.221848749616356
3324,781,9.154901959985743
3324,391,8.886056647693163
3327,782,8.275724130399212
3327,781,8.638272163982407
3327,391,8.244125144327509
3323,782,9.397940008672037
3323,781,9.154901959985743
3323,391,9.0
24118,391,7.958607314841775
21076,781,8.122672965372285
21076,1526,8.397940008672037
21076,1398,7.70446769648675
21076,391,7.667496207308124
24117,391,7.958607314841775
21503,391,8.086186147616283
19224,782,8.3767507096021
19224,781,8.130768280269024
19224,391,8.1249387366083
19225,782,8.508638306165727
19225,781,8.537602002101044
19225,391,8.494850021680094
3363,782,9.045757490560675
3363,781,9.096910013008056
3363,391,8.823908740944319
3343,782,8.920818753952375
3343,781,8.886056647693163
3343,391,8.721246399047171
3353,782,9.522878745280337
3353,781,9.397940008672037
3353,391,9.301029995663981
3355,782,9.397940008672037
3355,781,9.301029995663981
3355,391,9.154901959985743
3352,782,9.301029995663981
3352,781,9.301029995663981
3352,391,9.221848749616356
3354,782,9.284318117920506
3354,781,9.110924374808178
3354,391,9.071333751784366
3359,782,9.301029995663981
3359,781,9.221848749616356
3359,391,9.045757490560675
3360,782,9.397940008672037
3360,781,9.301029995663981
3360,391,9.221848749616356
3351,782,9.522878745280337
3351,781,9.397940008672037
3351,391,9.221848749616356
3358,782,9.221848749616356
3358,781,9.154901959985743
3358,391,8.939713034397075
3362,782,9.301029995663981
3362,781,9.397940008672037
3362,391,9.301029995663981
3288,782,9.096910013008056
3288,781,9.096910013008056
3288,391,8.769551078621726
3382,782,8.920818753952375
3382,781,8.920818753952375
3382,391,8.55284196865778
3342,782,9.301029995663981
3342,781,9.301029995663981
3342,391,8.903437700822769
3347,782,9.0
3347,781,9.045757490560675
3347,391,8.619788758288394
3348,782,9.045757490560675
3348,781,9.045757490560675
3348,391,8.698970004336019
3349,782,8.958607314841775
3349,781,8.823908740944319
3349,391,8.67778070526608
3344,782,8.958607314841775
3344,781,8.958607314841775
3344,391,8.67778070526608
3345,782,8.0
3345,781,8.167491087293763
3345,391,7.657577319177793
3373,782,9.522878745280337
3373,781,9.397940008672037
3373,391,9.096910013008056
3372,782,9.301029995663981
3372,781,9.221848749616356
3372,391,9.045757490560675
3375,782,9.397940008672037
3375,781,9.301029995663981
3375,391,9.154901959985743
3374,782,9.397940008672037
3374,781,9.397940008672037
3374,391,9.221848749616356
3376,782,9.301029995663981
3376,781,9.154901959985743
3376,391,9.154901959985743
3371,782,9.301029995663981
3371,781,9.301029995663981
3371,391,9.045757490560675
3379,782,9.397940008672037
3379,781,9.397940008672037
3379,391,9.096910013008056
3377,782,9.154901959985743
3377,781,9.154901959985743
3377,391,8.958607314841775
3378,782,9.397940008672037
3378,781,9.397940008672037
3378,391,9.096910013008056
3367,782,9.301029995663981
3367,781,9.221848749616356
3367,391,9.045757490560675
3364,782,9.221848749616356
3364,781,9.154901959985743
3364,391,8.958607314841775
3368,782,9.301029995663981
3368,781,9.154901959985743
3368,391,9.045757490560675
3370,782,9.154901959985743
3370,781,8.958607314841775
3370,391,8.823908740944319
3365,782,9.301029995663981
3365,781,9.221848749616356
3365,391,9.045757490560675
3369,782,9.0
3369,781,8.568636235841012
3369,391,8.744727494896694
19227,391,8.958607314841775
3366,782,9.154901959985743
3366,781,9.154901959985743
3366,391,8.920818753952375
3346,782,9.096910013008056
3346,781,9.096910013008056
3346,391,8.769551078621726
3315,782,9.096910013008056
3315,781,9.096910013008056
3315,391,8.853871964321762
3310,782,9.045757490560675
3310,781,9.045757490560675
3310,391,8.757139286759209
3313,782,9.0
3313,781,9.0
3313,391,8.744727494896694
3305,782,9.0
3305,781,9.045757490560675
3305,391,8.721246399047171
3304,782,9.154901959985743
3304,781,9.154901959985743
3304,391,8.853871964321762
3293,782,8.853871964321762
3293,781,8.744727494896694
3293,391,8.610924374808178
3314,782,9.096910013008056
3314,781,9.096910013008056
3314,391,8.869964306007462
3306,782,8.698970004336019
3306,781,8.744727494896694
3306,391,8.403437700822769
3308,782,8.795880017344075
3308,781,8.920818753952375
3308,391,8.431798275933005
3316,782,9.096910013008056
3316,781,9.096910013008056
3316,391,8.853871964321762
3321,782,9.096910013008056
3321,781,9.096910013008056
3321,391,8.958607314841775
3309,782,9.096910013008056
3309,781,9.045757490560675
3309,391,8.721246399047171
3319,782,8.886056647693163
3319,781,8.958607314841775
3319,391,8.602059991327963
3311,782,9.096910013008056
3311,781,9.154901959985743
3311,391,8.795880017344075
3301,782,9.397940008672037
3301,781,9.154901959985743
3301,391,9.0
3317,782,9.221848749616356
3317,781,9.154901959985743
3317,391,8.823908740944319
3303,782,9.261439372640169
3303,781,9.154901959985743
3303,391,8.926935982160881
3300,782,9.0
3300,781,8.920818753952375
3300,391,8.795880017344075
3302,782,9.301029995663981
3302,781,9.096910013008056
3302,391,9.045757490560675
3299,782,9.045757490560675
3299,781,8.920818753952375
3299,391,8.920818753952375
3294,782,8.769551078621726
3294,781,8.721246399047171
3294,391,8.481486060122112
3318,782,8.958607314841775
3318,781,9.0
3318,391,8.769551078621726
3292,782,8.657577319177793
3292,781,8.537602002101044
3292,391,8.43758492529307
3322,782,9.221848749616356
3322,781,9.221848749616356
3322,391,8.886056647693163
3307,782,8.795880017344075
3307,781,8.920818753952375
3307,391,8.55284196865778
3295,782,8.602059991327963
3295,781,8.568636235841012
3295,391,8.301029995663981
3291,782,8.657577319177793
3291,781,8.455931955649724
3291,391,8.318758762624412
3320,782,9.397940008672037
3320,781,9.301029995663981
3320,391,9.154901959985743
3297,782,9.0
3297,781,9.0
3297,391,8.769551078621726
3298,782,9.522878745280337
3298,781,9.301029995663981
3298,391,9.096910013008056
3312,782,9.522878745280337
3312,781,9.522878745280337
3312,391,9.301029995663981
3296,782,8.823908740944319
3296,781,8.886056647693163
3296,391,8.67778070526608
3287,782,8.886056647693163
3287,781,8.838631997765026
3287,391,8.728898608782986
3381,782,9.522878745280337
3381,781,9.301029995663981
3381,391,9.221848749616356
3338,782,9.522878745280337
3338,781,9.397940008672037
3338,391,9.221848749616356
3334,782,9.397940008672037
3334,781,9.301029995663981
3334,391,9.221848749616356
3337,782,9.522878745280337
3337,781,9.301029995663981
3337,391,9.301029995663981
3340,782,9.301029995663981
3340,781,9.221848749616356
3340,391,8.886056647693163
19226,391,8.958607314841775
3335,782,9.096910013008056
3335,781,9.045757490560675
3335,391,8.886056647693163
3336,782,9.522878745280337
3336,781,9.397940008672037
3336,391,9.221848749616356
3333,782,9.154901959985743
3333,781,9.154901959985743
3333,391,9.045757490560675
3380,782,9.301029995663981
3380,781,9.154901959985743
3380,391,9.154901959985743
3290,782,9.221848749616356
3290,781,9.221848749616356
3290,391,8.823908740944319
3383,782,9.221848749616356
3383,781,9.154901959985743
3383,391,8.886056647693163
3384,782,9.154901959985743
3384,781,9.096910013008056
3384,391,8.886056647693163
19223,782,9.0
19223,781,9.0
19223,391,8.308092317009784
3289,782,8.301029995663981
3289,781,8.2839966563652
3289,391,7.896196279044043
3388,782,8.154901959985743
3388,781,8.154901959985743
3388,391,7.823908740944319
28992,581,7.221848749616356
28988,581,6.537860356969059
28989,581,7.261439372640169
28987,581,6.4277128961951915
28993,581,5.823908740944319
28990,581,6.018578659399379
28994,581,5.823908740944319
28984,581,5.840968332518619
28983,581,6.254319153082864
32359,1542,5.301029995663981
32359,507,5.0
32359,389,5.0
32359,1341,5.0
32359,1541,5.301029995663981
32359,1338,5.0
32359,1304,5.443697499232712
32359,1300,5.0
32359,1325,5.0
32359,1324,5.0
32359,1339,8.698970004336019
32359,1337,6.958607314841775
32359,1234,5.0
32359,1306,5.0
32359,1340,5.0
32359,1229,5.0
32359,1305,5.0
32359,1303,5.0
32359,1235,5.0
32359,1301,5.0
32359,508,5.0
32359,1342,5.0
32359,1302,5.0
32359,1230,5.0
32359,1326,5.0
32359,1411,5.0
32359,1323,5.0
32359,1236,5.0
28997,1339,8.698970004336019
28997,1337,7.0
32357,1542,5.0
32357,507,5.0
32357,389,5.0
32357,1341,6.795880017344075
32357,1541,5.0
32357,1338,5.0
32357,1304,5.0
32357,1300,5.0
32357,1325,5.0
32357,1324,5.0
32357,1339,8.301029995663981
32357,1337,6.2839966563652006
32357,1234,5.0
32357,1306,5.0
32357,1340,5.0
32357,1229,5.256517026207242
32357,1305,5.0
32357,1303,5.0
32357,1235,5.0
32357,1301,5.0
32357,508,5.006718036600075
32357,1342,5.0
32357,1302,5.355281693408653
32357,1230,5.012070724218148
32357,1326,5.0
32357,1411,5.0
32357,1323,5.0
32357,1236,5.031517051446065
32358,1542,5.0
32358,507,5.0
32358,389,5.0
32358,1341,5.0
32358,1541,4.568636235841013
32358,1338,5.0
32358,1304,5.42021640338319
32358,1300,5.0
32358,1325,5.0
32358,1324,4.585026652029182
32358,1339,7.6777807052660805
32358,1337,6.698970004336019
32358,1234,6.508638306165727
32358,1306,4.792513326014591
32358,1340,5.0
32358,1229,5.467581239024953
32358,1305,5.0
32358,1303,5.0
32358,1235,6.214670164989233
32358,1301,5.0
32358,508,5.481585806220516
32358,1342,5.0
32358,1302,5.53186464969291
32358,1230,5.304584699191348
32358,1326,4.552841968657781
32358,1411,5.0
32358,1323,5.0
32358,1236,5.0
32356,1542,5.0
32356,507,5.455931955649724
32356,389,5.346787486224656
32356,1341,6.3872161432802645
32356,1541,5.0
32356,1338,5.0
32356,1304,5.0
32356,1300,5.0
32356,1325,5.0
32356,1324,5.0
32356,1339,7.6020599913279625
32356,1337,6.468521082957745
32356,1234,5.0
32356,1306,5.059593203859604
32356,1340,5.0
32356,1229,5.5343214215403025
32356,1305,5.0
32356,1303,5.0
32356,1235,5.0
32356,1301,5.0
32356,508,5.808450344583967
32356,1342,5.0
32356,1302,5.862255771201828
32356,1230,5.384142446952629
32356,1326,5.0
32356,1411,5.0
32356,1323,5.0
32356,1236,5.0
32450,1971,5.229147988357856
32449,1971,5.337242168318426
2882,679,4.125402231296801
2881,679,4.658367664221946
28168,699,10.0
15911,904,8.761439372640169
15911,848,8.698970004336019
15911,907,5.0
15911,886,8.372363747448347
15911,906,5.0
15911,905,8.610924374808178
15935,904,9.0
15935,848,9.0
15935,907,5.0
15935,886,9.0
15935,906,5.0
15935,905,8.698970004336019
20879,1389,6.096910013008056
29987,397,7.769551078621726
27002,1851,5.107905397309519
27002,1475,7.0
32702,828,6.09799710864927
13776,65,5.823908740944319
13776,64,5.920818753952375
13776,52,4.7447274948966935
13776,768,4.853871964321762
33573,428,7.3872161432802645
33573,429,8.115533028906608
33573,486,6.903089986991944
33573,427,6.497572880015567
23032,1216,3.714442690992226
33651,842,9.040958607678906
25324,439,3.0
18982,116,6.657577319177793
25895,1778,5.739928612014925
30295,1424,8.887632493461028
29474,2021,4.816730156317195
26547,1813,4.3979400086720375
26546,1813,5.167491087293763
26947,406,6.6020599913279625
19155,1090,2.881777074264393
24812,692,5.054531414868181
25915,1778,5.438898616350944
33021,2247,5.657577319177793
30432,2071,3.72584215073632
30432,1540,3.9570309266068198
30292,2064,7.886056647693163
30291,2064,6.455931955649724
25997,1782,8.267606240177031
25997,731,7.240137632278184
34905,779,6.6020599913279625
34902,779,5.707743928643524
34919,779,5.5376020021010435
34383,2314,4.995678626217358
34925,779,5.341988603342887
34917,779,6.7447274948966935
34923,779,5.51427857351842
34918,779,5.72584215073632
34916,779,6.142667503568732
34920,779,5.954677021213342
34914,779,6.5376020021010435
34913,779,6.060480747381382
34915,779,6.229147988357855
34921,779,6.2839966563652006
34911,779,6.180456064458132
34909,779,6.113509274827518
34912,779,6.376750709602099
34910,779,6.259637310505756
34908,779,6.107905397309519
34907,779,6.107905397309519
34903,779,6.468521082957745
34900,779,6.173925197299173
34906,779,6.920818753952375
20185,1013,4.721246399047171
20184,1013,4.3798502089986435
34904,779,6.017728766960431
34901,779,5.728158393463501
33173,2056,5.486782399932061
34899,779,5.262807357295263
20183,779,5.519218268818966
20183,1013,5.819929813517852
20187,1013,5.758563208195623
20188,1013,5.403437700822769
25996,1782,8.494850021680094
25996,731,7.757728298760702
33385,2261,4.690369832574101
23100,1581,7.4089353929735005
34087,789,7.301029995663981
12333,849,7.468521082957745
21588,1455,5.42021640338319
18483,718,7.886056647693163
30091,878,6.214670164989233
30092,878,5.688246138944246
30090,878,6.522878745280337
34124,1628,6.769551078621726
15007,875,4.701146923590294
18577,941,7.5638373529592435
20796,426,6.0
17496,426,6.0
32867,1251,5.161150909262744
17893,946,6.0
17893,949,6.0
17893,116,7.552841968657781
17893,971,7.468521082957745
17893,945,6.0
17893,993,7.455931955649724
17882,946,6.0
17882,949,6.0
17882,116,7.259637310505756
17882,971,7.1249387366083
17882,945,6.0
17882,993,6.847711655616943
17955,116,6.7544873321858505
17955,971,6.536107011014093
17955,993,6.548213564475709
17953,116,5.935916564036404
17953,971,6.069050968832477
17953,993,5.760450279159527
439,946,6.0
439,949,6.0
439,116,7.223624813677407
439,971,7.6777807052660805
439,945,6.0
